Sample,date,tax_label,mean_rel_abund,mean
sample22,2023-01-10,Genus of Chloroflexaceae,0.855421179048502,0.509813734457172
sample22,2023-01-10,Genus of Comamonadaceae,2.486199485904513,1.6405102162494207
sample22,2023-01-10,Genus of Intrasporangiaceae,4.795415279592095,5.010608469695935
sample22,2023-01-10,Genus of Kineosporiaceae,0.5562344612532131,0.6569083750018746
sample22,2023-01-10,Genus of Micrococcales,1.5886393325186468,1.6418298495456767
sample22,2023-01-10,Genus of Microtrichaceae,1.7951203067717332,1.387385172656866
sample22,2023-01-10,Genus of Microtrichales,0.7816779739581139,1.3823951177390017
sample22,2023-01-10,Genus of Propionibacteriaceae,0.6868652816990435,0.8792396657092159
sample22,2023-01-10,Genus of Rhodobacteraceae,3.2004551009228437,2.657419448875585
sample22,2023-01-10,Genus of Saccharimonadales,1.3463402300787999,1.5574194736276132
sample22,2023-01-10,Genus of Saprospiraceae,2.294467152669504,2.160915937332617
sample22,2023-01-10,Ignavibacteria Genus of SJA-28,0.2149087691205596,0.5225866721513354
sample22,2023-01-10,Ilumatobacteraceae CL500-29_marine_group,1.1419662045425816,0.930435459719942
sample22,2023-01-10,Microtrichaceae IMCC26207,1.0513674097172476,1.9551873403156141
sample22,2023-01-10,Other max.<1%,22.451645526947875,0.004636330084802926
sample22,2023-01-10,Saprospiraceae OLB8,0.1348447178795668,0.6012212433047679
sample22,2023-01-10,Solirubrobacterales unidentified_67-14,1.0892924866208755,1.6640872308775274
sample22,2023-01-10,Spongiibacteraceae BD1-7_clade,0.6089081791749188,0.6189779620413468
sample22,2023-01-10,Thermomicrobiales Genus of JG30-KF-CM45,2.083772280982681,4.824373786433909
sample23,2023-01-16,*Acidovorax*,0.6381912831347607,0.6250601854685071
sample23,2023-01-16,*Bifidobacterium*,0.659972555596698,0.7718842085045514
sample23,2023-01-16,*Candidatus_Microthrix*,25.871795430289033,16.572508272021935
sample23,2023-01-16,*Collinsella*,0.8255102263074209,0.9171921516494475
sample23,2023-01-16,*Dechloromonas*,0.6773975735662477,0.5935828241994345
sample23,2023-01-16,*Ferruginibacter*,0.9257040796323321,0.6918805480368627
sample23,2023-01-16,*Hyphomicrobium*,0.7754132996449652,1.3421399822106193
sample23,2023-01-16,*Iamia*,0.5924506109646925,0.9195638065549002
sample23,2023-01-16,*Longivirga*,0.2635533967894404,0.5226197584525807
sample23,2023-01-16,*Methanosaeta*,2.306636753719152,0.5796673762182207
sample23,2023-01-16,*Mycobacterium*,0.3049378144671212,0.7498251193740132
sample23,2023-01-16,*Nitrospira*,1.6074579076909672,0.9664133831269824
sample23,2023-01-16,*Nordella*,0.5902724837184988,1.1986489788430603
sample23,2023-01-16,*Romboutsia*,0.5031473938707499,1.0035358373993588
sample23,2023-01-16,*Simplicispira*,0.949663479340463,0.3901699130216283
sample23,2023-01-16,*Terrimonas*,0.9257040796323321,0.6644726300806033
sample23,2023-01-16,*Thauera*,0.27226590577421533,0.36917998114796513
sample23,2023-01-16,*Trichococcus*,3.8966696434405703,3.1365122818711373
sample23,2023-01-16,*unidentified_Caldilineaceae*,1.2742044390233278,1.0407829723398616
sample23,2023-01-16,Actinobacteria Genus of PeM15,1.2916294569928777,2.755898039947531
sample23,2023-01-16,Anaerolineae Genus of C10-SB1A,0.0958375988325238,0.2640053588327615
sample23,2023-01-16,Burkholderiales Genus of SC-I-84,0.7863039358759338,1.297114173829319
sample23,2023-01-16,Chloroflexi Genus of OLB14,1.1892574764217725,1.6816085671473981
sample23,2023-01-16,Flavobacteriales Genus of NS9_marine_group,1.169654331206029,0.9059129042078556
sample23,2023-01-16,Gammaproteobacteria Genus of Run-SP154,1.5421140903051558,2.6335148874738517
sample23,2023-01-16,Genus of Actinobacteria,0.9017446799242012,0.7126946461146075
sample23,2023-01-16,Genus of Caldilineaceae,5.591252640979286,4.411204707392569
sample23,2023-01-16,Genus of Chloroflexaceae,0.762344536167803,0.509813734457172
sample23,2023-01-16,Genus of Comamonadaceae,2.0757552656226177,1.6405102162494207
sample23,2023-01-16,Genus of Intrasporangiaceae,4.600204743961142,5.010608469695935
sample23,2023-01-16,Genus of Kineosporiaceae,0.5706693385027553,0.6569083750018746
sample23,2023-01-16,Genus of Micrococcales,1.735967415216397,1.6418298495456767
sample23,2023-01-16,Genus of Microtrichaceae,1.4027139465487573,1.387385172656866
sample23,2023-01-16,Genus of Microtrichales,0.7122476095053473,1.3823951177390017
sample23,2023-01-16,Genus of Propionibacteriaceae,0.518394284594106,0.8792396657092159
sample23,2023-01-16,Genus of Rhodobacteraceae,2.3153492627039274,2.657419448875585
sample23,2023-01-16,Genus of Saccharimonadales,0.8385789897845832,1.5574194736276132
sample23,2023-01-16,Genus of Saprospiraceae,2.7052340397726033,2.160915937332617
sample23,2023-01-16,Ignavibacteria Genus of SJA-28,0.21127834288079111,0.5225866721513354
sample23,2023-01-16,Ilumatobacteraceae CL500-29_marine_group,1.0411448236805994,0.930435459719942
sample23,2023-01-16,Microtrichaceae IMCC26207,1.169654331206029,1.9551873403156141
sample23,2023-01-16,Other max.<1%,19.3265230554769,0.004636330084802926
sample23,2023-01-16,Saprospiraceae OLB8,0.16335954346452922,0.6012212433047679
sample23,2023-01-16,Solirubrobacterales unidentified_67-14,0.879963407462264,1.6640872308775274
sample23,2023-01-16,Spongiibacteraceae BD1-7_clade,0.5641349567641741,0.6189779620413468
sample23,2023-01-16,Thermomicrobiales Genus of JG30-KF-CM45,1.9777395395439001,4.824373786433909
sample24,2023-02-20,*Acidovorax*,0.8513898940019582,0.6250601854685071
sample24,2023-02-20,*Bifidobacterium*,0.8258481971818995,0.7718842085045514
sample24,2023-02-20,*Candidatus_Microthrix*,31.03954706057639,16.572508272021935
sample24,2023-02-20,*Collinsella*,0.7364522583116938,0.9171921516494475
sample24,2023-02-20,*Dechloromonas*,0.857775318206973,0.5935828241994345
sample24,2023-02-20,*Ferruginibacter*,0.6427993699714785,0.6918805480368627
sample24,2023-02-20,*Hyphomicrobium*,0.6342854710314588,1.3421399822106193
sample24,2023-02-20,*Iamia*,0.41505257332595463,0.9195638065549002
sample24,2023-02-20,*Longivirga*,0.15537865565535738,0.5226197584525807
sample24,2023-02-20,*Methanosaeta*,0.3554552807458175,0.5796673762182207
sample24,2023-02-20,*Mycobacterium*,0.24477459452556297,0.7498251193740132
sample24,2023-02-20,*Nitrospira*,0.5172193606061897,0.9664133831269824
sample24,2023-02-20,*Nordella*,0.6747264909965519,1.1986489788430603
sample24,2023-02-20,*Romboutsia*,0.4980630879911455,1.0035358373993588
sample24,2023-02-20,*Simplicispira*,1.5559150312885786,0.3901699130216283
sample24,2023-02-20,*Terrimonas*,0.7470946319867183,0.6644726300806033
sample24,2023-02-20,*Thauera*,0.14686475671533777,0.36917998114796513
sample24,2023-02-20,*Trichococcus*,7.732748712272786,3.1365122818711373
sample24,2023-02-20,*unidentified_Caldilineaceae*,1.0961644885275212,1.0407829723398616
sample24,2023-02-20,Actinobacteria Genus of PeM15,1.0642373675024477,2.755898039947531
sample24,2023-02-20,Anaerolineae Genus of C10-SB1A,0.12983695883529864,0.2640053588327615
sample24,2023-02-20,Burkholderiales Genus of SC-I-84,0.5640458047762973,1.297114173829319
sample24,2023-02-20,Chloroflexi Genus of OLB14,0.6130007236814099,1.6816085671473981
sample24,2023-02-20,Flavobacteriales Genus of NS9_marine_group,2.2263845728151206,0.9059129042078556
sample24,2023-02-20,Gammaproteobacteria Genus of Run-SP154,1.3153973862330253,2.6335148874738517
sample24,2023-02-20,Genus of Actinobacteria,0.71303903622664,0.7126946461146075
sample24,2023-02-20,Genus of Caldilineaceae,4.56983525605551,4.411204707392569
sample24,2023-02-20,Genus of Chloroflexaceae,0.5470180068962581,0.509813734457172
sample24,2023-02-20,Genus of Comamonadaceae,3.6311778979183513,1.6405102162494207
sample24,2023-02-20,Genus of Intrasporangiaceae,4.214379975309693,5.010608469695935
sample24,2023-02-20,Genus of Kineosporiaceae,0.366097654420842,0.6569083750018746
sample24,2023-02-20,Genus of Micrococcales,1.3409390830530843,1.6418298495456767
sample24,2023-02-20,Genus of Microtrichaceae,0.9663275296922226,1.387385172656866
sample24,2023-02-20,Genus of Microtrichales,0.34906985654080286,1.3823951177390017
sample24,2023-02-20,Genus of Propionibacteriaceae,0.8726746413520071,0.8792396657092159
sample24,2023-02-20,Genus of Rhodobacteraceae,2.5307564599208208,2.657419448875585
sample24,2023-02-20,Genus of Saccharimonadales,1.3686092546081476,1.5574194736276132
sample24,2023-02-20,Genus of Saprospiraceae,3.1607849814822697,2.160915937332617
sample24,2023-02-20,Ignavibacteria Genus of SJA-28,0.22136137244050913,0.5225866721513354
sample24,2023-02-20,Ilumatobacteraceae CL500-29_marine_group,0.8726746413520071,0.930435459719942
sample24,2023-02-20,Microtrichaceae IMCC26207,0.48742071431612105,1.9551873403156141
sample24,2023-02-20,Other max.<1%,15.57404963603082,0.004636330084802926
sample24,2023-02-20,Saprospiraceae OLB8,0.08939593887020561,0.6012212433047679
sample24,2023-02-20,Solirubrobacterales unidentified_67-14,0.834362096121919,1.6640872308775274
sample24,2023-02-20,Spongiibacteraceae BD1-7_clade,0.3171427355157294,0.6189779620413468
sample24,2023-02-20,Thermomicrobiales Genus of JG30-KF-CM45,1.3324251841130645,4.824373786433909
sample25,2023-02-27,*Acidovorax*,0.9372404792976627,0.6250601854685071
sample25,2023-02-27,*Bifidobacterium*,0.7541989390369981,0.7718842085045514
sample25,2023-02-27,*Candidatus_Microthrix*,32.952561734149114,16.572508272021935
sample25,2023-02-27,*Collinsella*,1.3524736030371336,0.9171921516494475
sample25,2023-02-27,*Dechloromonas*,0.7541989390369981,0.5935828241994345
sample25,2023-02-27,*Ferruginibacter*,0.5660729115468704,0.6918805480368627
sample25,2023-02-27,*Hyphomicrobium*,0.6321712455298883,1.3421399822106193
sample25,2023-02-27,*Iamia*,0.4169279528159585,0.9195638065549002
sample25,2023-02-27,*Longivirga*,0.10677423181872107,0.5226197584525807
sample25,2023-02-27,*Methanosaeta*,0.5609884243174076,0.5796673762182207
sample25,2023-02-27,*Mycobacterium*,0.22371743809636796,0.7498251193740132
sample25,2023-02-27,*Nitrospira*,0.6033591512295985,0.9664133831269824
sample25,2023-02-27,*Nordella*,0.535565988170093,1.1986489788430603
sample25,2023-02-27,*Romboutsia*,0.48811077402843916,1.0035358373993588
sample25,2023-02-27,*Simplicispira*,1.4575530057793673,0.3901699130216283
sample25,2023-02-27,*Terrimonas*,0.7355558191956342,0.6644726300806033
sample25,2023-02-27,*Thauera*,0.09152077013033236,0.36917998114796513
sample25,2023-02-27,*Trichococcus*,6.308153822686982,3.1365122818711373
sample25,2023-02-27,*unidentified_Caldilineaceae*,0.8541938545497686,1.0407829723398616
sample25,2023-02-27,Actinobacteria Genus of PeM15,1.196549328000271,2.755898039947531
sample25,2023-02-27,Anaerolineae Genus of C10-SB1A,0.1321966679660356,0.2640053588327615
sample25,2023-02-27,Burkholderiales Genus of SC-I-84,0.6152229547650119,1.297114173829319
sample25,2023-02-27,Chloroflexi Genus of OLB14,0.5813263732352593,1.6816085671473981
sample25,2023-02-27,Flavobacteriales Genus of NS9_marine_group,2.064301815161941,0.9059129042078556
sample25,2023-02-27,Gammaproteobacteria Genus of Run-SP154,1.1745165500059318,2.6335148874738517
sample25,2023-02-27,Genus of Actinobacteria,0.7457247936545599,0.7126946461146075
sample25,2023-02-27,Genus of Caldilineaceae,3.8133654220971813,4.411204707392569
sample25,2023-02-27,Genus of Chloroflexaceae,0.6931850922834432,0.509813734457172
sample25,2023-02-27,Genus of Comamonadaceae,3.525244479094283,1.6405102162494207
sample25,2023-02-27,Genus of Intrasporangiaceae,4.333677948578886,5.010608469695935
sample25,2023-02-27,Genus of Kineosporiaceae,0.41523312373947086,0.6569083750018746
sample25,2023-02-27,Genus of Micrococcales,1.6473738623459824,1.6418298495456767
sample25,2023-02-27,Genus of Microtrichaceae,0.9253766757622495,1.387385172656866
sample25,2023-02-27,Genus of Microtrichales,0.3626934223683541,1.3823951177390017
sample25,2023-02-27,Genus of Propionibacteriaceae,0.6796264596715421,0.8792396657092159
sample25,2023-02-27,Genus of Rhodobacteraceae,2.5913936579495958,2.657419448875585
sample25,2023-02-27,Genus of Saccharimonadales,1.4931444163856076,1.5574194736276132
sample25,2023-02-27,Genus of Saprospiraceae,2.759181736521872,2.160915937332617
sample25,2023-02-27,Ignavibacteria Genus of SJA-28,0.2559191905496331,0.5225866721513354
sample25,2023-02-27,Ilumatobacteraceae CL500-29_marine_group,0.8779214616205955,0.930435459719942
sample25,2023-02-27,Microtrichaceae IMCC26207,0.4796366286460011,1.9551873403156141
sample25,2023-02-27,Other max.<1%,15.828008745318035,0.004636330084802926
sample25,2023-02-27,Saprospiraceae OLB8,0.0796569665949189,0.6012212433047679
sample25,2023-02-27,Solirubrobacterales unidentified_67-14,0.5711573987763334,1.6640872308775274
sample25,2023-02-27,Spongiibacteraceae BD1-7_clade,0.31523820822670034,0.6189779620413468
sample25,2023-02-27,Thermomicrobiales Genus of JG30-KF-CM45,1.5117875362269715,4.824373786433909
sample26,2023-04-11,*Acidovorax*,0.5098664051967153,0.6250601854685071
sample26,2023-04-11,*Bifidobacterium*,1.0540507415124403,0.7718842085045514
sample26,2023-04-11,*Candidatus_Microthrix*,37.88944723618091,16.572508272021935
sample26,2023-04-11,*Collinsella*,1.1349430077215346,0.9171921516494475
sample26,2023-04-11,*Dechloromonas*,0.7647996077950729,0.5935828241994345
sample26,2023-04-11,*Ferruginibacter*,0.35298443436695676,0.6918805480368627
sample26,2023-04-11,*Hyphomicrobium*,0.426522858193406,1.3421399822106193
sample26,2023-04-11,*Iamia*,0.3431793111900968,0.9195638065549002
sample26,2023-04-11,*Longivirga*,0.1642358132124035,0.5226197584525807
sample26,2023-04-11,*Methanosaeta*,0.16668709400661846,0.5796673762182207
sample26,2023-04-11,*Mycobacterium*,0.1495281284471136,0.7498251193740132
sample26,2023-04-11,*Nitrospira*,0.7574457654124279,0.9664133831269824
sample26,2023-04-11,*Nordella*,0.2990562568942272,1.1986489788430603
sample26,2023-04-11,*Romboutsia*,0.3113126608653021,1.0035358373993588
sample26,2023-04-11,*Simplicispira*,0.4878048780487805,0.3901699130216283
sample26,2023-04-11,*Terrimonas*,0.40446133104547133,0.6644726300806033
sample26,2023-04-11,*Thauera*,0.041671773501654616,0.36917998114796513
sample26,2023-04-11,*Trichococcus*,6.1404583895085185,3.1365122818711373
sample26,2023-04-11,*unidentified_Caldilineaceae*,0.857948277975242,1.0407829723398616
sample26,2023-04-11,Actinobacteria Genus of PeM15,1.0099276872165708,2.755898039947531
sample26,2023-04-11,Anaerolineae Genus of C10-SB1A,0.24512807942149772,0.2640053588327615
sample26,2023-04-11,Burkholderiales Genus of SC-I-84,0.37994852310332144,1.297114173829319
sample26,2023-04-11,Chloroflexi Genus of OLB14,0.4657433509008457,1.6816085671473981
sample26,2023-04-11,Flavobacteriales Genus of NS9_marine_group,3.8460595661232992,0.9059129042078556
sample26,2023-04-11,Gammaproteobacteria Genus of Run-SP154,1.095722515014095,2.6335148874738517
sample26,2023-04-11,Genus of Actinobacteria,0.7304816766760633,0.7126946461146075
sample26,2023-04-11,Genus of Caldilineaceae,4.632920701066308,4.411204707392569
sample26,2023-04-11,Genus of Chloroflexaceae,0.6741022184091188,0.509813734457172
sample26,2023-04-11,Genus of Comamonadaceae,3.287167545042285,1.6405102162494207
sample26,2023-04-11,Genus of Intrasporangiaceae,4.843730849368795,5.010608469695935
sample26,2023-04-11,Genus of Kineosporiaceae,0.3480818727785268,0.6569083750018746
sample26,2023-04-11,Genus of Micrococcales,1.6644196592719696,1.6418298495456767
sample26,2023-04-11,Genus of Microtrichaceae,0.5834048290231646,1.387385172656866
sample26,2023-04-11,Genus of Microtrichales,0.22306655227356292,1.3823951177390017
sample26,2023-04-11,Genus of Propionibacteriaceae,0.6790047799975487,0.8792396657092159
sample26,2023-04-11,Genus of Rhodobacteraceae,1.953670792989337,2.657419448875585
sample26,2023-04-11,Genus of Saccharimonadales,1.2477019242554235,1.5574194736276132
sample26,2023-04-11,Genus of Saprospiraceae,2.826326755729869,2.160915937332617
sample26,2023-04-11,Ignavibacteria Genus of SJA-28,0.11521019732810393,0.5225866721513354
sample26,2023-04-11,Ilumatobacteraceae CL500-29_marine_group,1.0540507415124403,0.930435459719942
sample26,2023-04-11,Microtrichaceae IMCC26207,0.2524819218041427,1.9551873403156141
sample26,2023-04-11,Other max.<1%,13.54332638803775,0.004636330084802926
sample26,2023-04-11,Saprospiraceae OLB8,0.17649221718347838,0.6012212433047679
sample26,2023-04-11,Solirubrobacterales unidentified_67-14,0.41671773501654613,1.6640872308775274
sample26,2023-04-11,Spongiibacteraceae BD1-7_clade,0.6348817257016791,0.6189779620413468
sample26,2023-04-11,Thermomicrobiales Genus of JG30-KF-CM45,0.8138252236793726,4.824373786433909
sample27,2023-04-11,*Acidovorax*,0.701667492157834,0.6250601854685071
sample27,2023-04-11,*Bifidobacterium*,0.9720158494304111,0.7718842085045514
sample27,2023-04-11,*Candidatus_Microthrix*,24.75648010566287,16.572508272021935
sample27,2023-04-11,*Collinsella*,0.7615156017830609,0.9171921516494475
sample27,2023-04-11,*Dechloromonas*,0.8605745418524022,0.5935828241994345
sample27,2023-04-11,*Ferruginibacter*,0.6542017500412746,0.6918805480368627
sample27,2023-04-11,*Hyphomicrobium*,0.6665841175499422,1.3421399822106193
sample27,2023-04-11,*Iamia*,0.30955918771669144,0.9195638065549002
sample27,2023-04-11,*Longivirga*,0.12382367508667656,0.5226197584525807
sample27,2023-04-11,*Methanosaeta*,0.19399042430245997,0.5796673762182207
sample27,2023-04-11,*Mycobacterium*,0.08254911672445105,0.7498251193740132
sample27,2023-04-11,*Nitrospira*,0.6315007429420505,0.9664133831269824
sample27,2023-04-11,*Nordella*,0.36115238566947333,1.1986489788430603
sample27,2023-04-11,*Romboutsia*,0.44370150239392436,1.0035358373993588
sample27,2023-04-11,*Simplicispira*,0.6480105662869408,0.3901699130216283
sample27,2023-04-11,*Terrimonas*,0.7161135875846129,0.6644726300806033
sample27,2023-04-11,*Thauera*,0.06191183754333828,0.36917998114796513
sample27,2023-04-11,*Trichococcus*,5.241868912002642,3.1365122818711373
sample27,2023-04-11,*unidentified_Caldilineaceae*,2.078174013538055,1.0407829723398616
sample27,2023-04-11,Actinobacteria Genus of PeM15,0.88946673270596,2.755898039947531
sample27,2023-04-11,Anaerolineae Genus of C10-SB1A,0.38798084860491994,0.2640053588327615
sample27,2023-04-11,Burkholderiales Genus of SC-I-84,0.5097407957734852,1.297114173829319
sample27,2023-04-11,Chloroflexi Genus of OLB14,0.48291233283803864,1.6816085671473981
sample27,2023-04-11,Flavobacteriales Genus of NS9_marine_group,1.5498596665015685,0.9059129042078556
sample27,2023-04-11,Gammaproteobacteria Genus of Run-SP154,1.2588740300478785,2.6335148874738517
sample27,2023-04-11,Genus of Actinobacteria,0.6232458312696054,0.7126946461146075
sample27,2023-04-11,Genus of Caldilineaceae,14.796929172857851,4.411204707392569
sample27,2023-04-11,Genus of Chloroflexaceae,0.4622750536569259,0.509813734457172
sample27,2023-04-11,Genus of Comamonadaceae,3.42785207198283,1.6405102162494207
sample27,2023-04-11,Genus of Intrasporangiaceae,4.044906719498101,5.010608469695935
sample27,2023-04-11,Genus of Kineosporiaceae,0.27653954102691103,0.6569083750018746
sample27,2023-04-11,Genus of Micrococcales,1.2609377579659897,1.6418298495456767
sample27,2023-04-11,Genus of Microtrichaceae,0.4395740465577018,1.387385172656866
sample27,2023-04-11,Genus of Microtrichales,0.21875515931979528,1.3823951177390017
sample27,2023-04-11,Genus of Propionibacteriaceae,0.6913488525672775,0.8792396657092159
sample27,2023-04-11,Genus of Rhodobacteraceae,1.9832425293049363,2.657419448875585
sample27,2023-04-11,Genus of Saccharimonadales,3.0708271421495787,1.5574194736276132
sample27,2023-04-11,Genus of Saprospiraceae,2.488855869242199,2.160915937332617
sample27,2023-04-11,Ignavibacteria Genus of SJA-28,0.3054317318804689,0.5225866721513354
sample27,2023-04-11,Ilumatobacteraceae CL500-29_marine_group,0.7243684992570579,0.930435459719942
sample27,2023-04-11,Microtrichaceae IMCC26207,0.19399042430245997,1.9551873403156141
sample27,2023-04-11,Other max.<1%,17.186726102030708,0.004636330084802926
sample27,2023-04-11,Saprospiraceae OLB8,0.22288261515601782,0.6012212433047679
sample27,2023-04-11,Solirubrobacterales unidentified_67-14,0.5324418028727093,1.6640872308775274
sample27,2023-04-11,Spongiibacteraceae BD1-7_clade,0.5365692587089318,0.6189779620413468
sample27,2023-04-11,Thermomicrobiales Genus of JG30-KF-CM45,1.1680700016509824,4.824373786433909
sample3,2022-05-03,*Acidovorax*,0.6800193229534391,0.6250601854685071
sample3,2022-05-03,*Bifidobacterium*,0.6874512281223292,0.7718842085045514
sample3,2022-05-03,*Candidatus_Microthrix*,18.683809594589572,16.572508272021935
sample3,2022-05-03,*Collinsella*,0.5313812195756382,0.9171921516494475
sample3,2022-05-03,*Dechloromonas*,0.9457099327412581,0.5935828241994345
sample3,2022-05-03,*Ferruginibacter*,0.6019843186800936,0.6918805480368627
sample3,2022-05-03,*Hyphomicrobium*,1.3451748355690982,1.3421399822106193
sample3,2022-05-03,*Iamia*,0.28612834900226675,0.9195638065549002
sample3,2022-05-03,*Longivirga*,0.21366727360558876,0.5226197584525807
sample3,2022-05-03,*Methanosaeta*,0.4421983575489577,0.5796673762182207
sample3,2022-05-03,*Mycobacterium*,0.42176061833451006,0.7498251193740132
sample3,2022-05-03,*Nitrospira*,0.32328787484671695,0.9664133831269824
sample3,2022-05-03,*Nordella*,1.4956709152391217,1.1986489788430603
sample3,2022-05-03,*Romboutsia*,0.8528111181301326,1.0035358373993588
sample3,2022-05-03,*Simplicispira*,0.44034038125673514,0.3901699130216283
sample3,2022-05-03,*Terrimonas*,0.7914979004867898,0.6644726300806033
sample3,2022-05-03,*Thauera*,0.05945524135112036,0.36917998114796513
sample3,2022-05-03,*Trichococcus*,3.0507970718293635,3.1365122818711373
sample3,2022-05-03,*unidentified_Caldilineaceae*,2.2184236929136785,1.0407829723398616
sample3,2022-05-03,Actinobacteria Genus of PeM15,0.9791535060012634,2.755898039947531
sample3,2022-05-03,Anaerolineae Genus of C10-SB1A,0.7970718293634573,0.2640053588327615
sample3,2022-05-03,Burkholderiales Genus of SC-I-84,0.7989298056556798,1.297114173829319
sample3,2022-05-03,Chloroflexi Genus of OLB14,1.122217680502397,1.6816085671473981
sample3,2022-05-03,Flavobacteriales Genus of NS9_marine_group,1.1983947084835198,0.9059129042078556
sample3,2022-05-03,Gammaproteobacteria Genus of Run-SP154,0.7822080190256773,2.6335148874738517
sample3,2022-05-03,Genus of Actinobacteria,0.47006800193229537,0.7126946461146075
sample3,2022-05-03,Genus of Caldilineaceae,15.742633124001337,4.411204707392569
sample3,2022-05-03,Genus of Chloroflexaceae,0.2675485860800416,0.509813734457172
sample3,2022-05-03,Genus of Comamonadaceae,2.194270001114786,1.6405102162494207
sample3,2022-05-03,Genus of Intrasporangiaceae,5.072275277767456,5.010608469695935
sample3,2022-05-03,Genus of Kineosporiaceae,0.5573928876667533,0.6569083750018746
sample3,2022-05-03,Genus of Micrococcales,1.151945301177957,1.6418298495456767
sample3,2022-05-03,Genus of Microtrichaceae,0.7227527776745569,1.387385172656866
sample3,2022-05-03,Genus of Microtrichales,0.29913418304782435,1.3823951177390017
sample3,2022-05-03,Genus of Propionibacteriaceae,0.7208948013823343,0.8792396657092159
sample3,2022-05-03,Genus of Rhodobacteraceae,3.8069934227639255,2.657419448875585
sample3,2022-05-03,Genus of Saccharimonadales,1.2076845899446322,1.5574194736276132
sample3,2022-05-03,Genus of Saprospiraceae,1.584853777265802,2.160915937332617
sample3,2022-05-03,Ignavibacteria Genus of SJA-28,0.28612834900226675,0.5225866721513354
sample3,2022-05-03,Ilumatobacteraceae CL500-29_marine_group,0.44963026271784773,0.930435459719942
sample3,2022-05-03,Microtrichaceae IMCC26207,0.5146594329456357,1.9551873403156141
sample3,2022-05-03,Other max.<1%,19.241202482256327,0.004636330084802926
sample3,2022-05-03,Saprospiraceae OLB8,2.106945115380328,0.6012212433047679
sample3,2022-05-03,Solirubrobacterales unidentified_67-14,0.8323733789156851,1.6640872308775274
sample3,2022-05-03,Spongiibacteraceae BD1-7_clade,0.6298539630634312,0.6189779620413468
sample3,2022-05-03,Thermomicrobiales Genus of JG30-KF-CM45,2.391215488090372,4.824373786433909
sample4,2022-05-16,*Acidovorax*,0.5662492636859408,0.6250601854685071
sample4,2022-05-16,*Bifidobacterium*,0.38003306287647026,0.7718842085045514
sample4,2022-05-16,*Candidatus_Microthrix*,28.38846979687233,16.572508272021935
sample4,2022-05-16,*Collinsella*,0.6042525699735877,0.9171921516494475
sample4,2022-05-16,*Dechloromonas*,1.1534003458300872,0.5935828241994345
sample4,2022-05-16,*Ferruginibacter*,0.3705322363045585,0.6918805480368627
sample4,2022-05-16,*Hyphomicrobium*,1.6626446500845573,1.3421399822106193
sample4,2022-05-16,*Iamia*,0.3857335588196173,0.9195638065549002
sample4,2022-05-16,*Longivirga*,0.2641229786991468,0.5226197584525807
sample4,2022-05-16,*Methanosaeta*,0.015201322515058811,0.5796673762182207
sample4,2022-05-16,*Mycobacterium*,0.5928515780872936,0.7498251193740132
sample4,2022-05-16,*Nitrospira*,0.16911471298002925,0.9664133831269824
sample4,2022-05-16,*Nordella*,1.5467345659072338,1.1986489788430603
sample4,2022-05-16,*Romboutsia*,1.151500180515705,1.0035358373993588
sample4,2022-05-16,*Simplicispira*,0.19761719269576453,0.3901699130216283
sample4,2022-05-16,*Terrimonas*,0.5472476105421171,0.6644726300806033
sample4,2022-05-16,*Thauera*,0.06460562068899994,0.36917998114796513
sample4,2022-05-16,*Trichococcus*,2.7571398711687918,3.1365122818711373
sample4,2022-05-16,*unidentified_Caldilineaceae*,0.05700495943147054,1.0407829723398616
sample4,2022-05-16,Actinobacteria Genus of PeM15,1.1286981967431167,2.755898039947531
sample4,2022-05-16,Anaerolineae Genus of C10-SB1A,1.0602922454253518,0.2640053588327615
sample4,2022-05-16,Burkholderiales Genus of SC-I-84,0.9158796815322933,1.297114173829319
sample4,2022-05-16,Chloroflexi Genus of OLB14,2.2687973853725274,1.6816085671473981
sample4,2022-05-16,Flavobacteriales Genus of NS9_marine_group,1.0298896003952345,0.9059129042078556
sample4,2022-05-16,Gammaproteobacteria Genus of Run-SP154,0.881676705873411,2.6335148874738517
sample4,2022-05-16,Genus of Actinobacteria,0.4047352119634408,0.7126946461146075
sample4,2022-05-16,Genus of Caldilineaceae,0.21281851521082334,4.411204707392569
sample4,2022-05-16,Genus of Chloroflexaceae,0.21091834989644098,0.509813734457172
sample4,2022-05-16,Genus of Comamonadaceae,1.5068310943052046,1.6405102162494207
sample4,2022-05-16,Genus of Intrasporangiaceae,5.818306192638759,5.010608469695935
sample4,2022-05-16,Genus of Kineosporiaceae,0.5586486024284113,0.6569083750018746
sample4,2022-05-16,Genus of Micrococcales,1.297812909723146,1.6418298495456767
sample4,2022-05-16,Genus of Microtrichaceae,1.1800026602314402,1.387385172656866
sample4,2022-05-16,Genus of Microtrichales,0.4294373610504114,1.3823951177390017
sample4,2022-05-16,Genus of Propionibacteriaceae,1.5429342352784692,0.8792396657092159
sample4,2022-05-16,Genus of Rhodobacteraceae,4.0397514583768785,2.657419448875585
sample4,2022-05-16,Genus of Saccharimonadales,1.1077963782849107,1.5574194736276132
sample4,2022-05-16,Genus of Saprospiraceae,1.8355596936933511,2.160915937332617
sample4,2022-05-16,Ignavibacteria Genus of SJA-28,0.34583008721758796,0.5225866721513354
